Message_Count,Unique_IDs,Mean_Delta_T,Std_Delta_T,Label
298,2,0.0006403050966710853,0.002081083567973115,1
298,2,0.0006322596697199265,0.0020272729614705274,1
304,3,0.002419780743749518,0.030284442948484726,1
307,3,0.002410276704968381,0.0301434926203701,1
304,2,0.0006293701498132003,0.002085429872643748,1
301,2,0.0006250123248939894,0.0020077855080109083,1
300,2,0.0006858873367309571,0.0022413204526253996,1
302,2,0.0006828584418391549,0.0022467825622014916,1
304,2,0.0006295019074490195,0.0020735201240631223,1
302,2,0.0006821984486864103,0.002237758473204123,1
302,2,0.0006837102751068722,0.002252862015440997,1
302,2,0.0006346663102408908,0.002109882279734984,1
302,2,0.0006464411880796319,0.0021938859374273528,1
308,3,0.0023983995635788163,0.030301370219949827,1
308,3,0.00239079339163644,0.030298312361138245,1
304,2,0.0006307622319773623,0.002090361191860564,1
305,2,0.0006768523669633709,0.002227050840809158,1
307,2,0.0006686553892949505,0.0022061108319946622,1
305,2,0.0006246386981401287,0.002081709311129984,1
300,2,0.0006453895568847656,0.0021590417997518186,1
300,2,0.0006938370068868001,0.0022890059327627557,1
302,2,0.0006807134640927346,0.0023183658194337806,1
303,2,0.0006341981415701384,0.002214682996021173,1
304,2,0.0006337424642161319,0.002126042770769774,1
306,3,0.002446705219792385,0.03095032235681008,1
306,3,0.002449210952310001,0.03095338466764361,1
298,2,0.0006357975454138429,0.0020846368966252107,1
300,2,0.0006878598531087239,0.0022488023383945674,1
304,2,0.0006779055846364875,0.0022268111461452474,1
304,2,0.0006224913032431351,0.0020341342271585528,1
303,2,0.0006849285792989699,0.0022739746138968095,1
302,2,0.0006892775857685417,0.0022858695854840686,1
302,2,0.0006322339670547586,0.0020786600441883704,1
303,2,0.000627461046275526,0.0020551651225742015,1
305,3,0.0023174442228723743,0.028606262115616184,1
303,3,0.0023304928253979574,0.02869910995802332,1
301,2,0.0006330132088391884,0.0020628925501305897,1
298,2,0.0006383585449833198,0.002065704302136277,1
301,2,0.0006861100561198998,0.0022514833192246665,1
306,2,0.0006753291959076925,0.002233260849476524,1
301,2,0.0006339225262106455,0.0020684325100122423,1
300,2,0.0006984829902648926,0.0023285575624839745,1
302,2,0.0006952712077968168,0.0023341264599011334,1
303,2,0.0006317643835993096,0.0020859841313269852,1
304,3,0.0023188669430582146,0.029523581879613153,1
303,3,0.002382246181122934,0.029583612833340323,1
304,2,0.0006893739888542577,0.0023170418247848933,1
298,2,0.0006441349951212839,0.0021230848952449284,1
299,2,0.0006398460936785542,0.0020921783501873688,1
303,2,0.0006894073864020924,0.0022885663771798188,1
298,2,0.0006990608752973928,0.0022998517972931216,1
285,2,0.0006702021548622533,0.0021396433557979103,1
281,2,0.0006827943265650196,0.0021684720370367524,1
298,2,0.0006907434271486014,0.0022388199595014297,1
305,2,0.0006777544490626601,0.002238542714945244,1
302,3,0.0024299416321002885,0.03096224083494036,1
304,3,0.0024053274016631277,0.030858617928629175,1
299,2,0.0006889706869986544,0.002328698088002765,1
299,2,0.0006888510790158275,0.0023120180244695365,1
300,2,0.00063277800877889,0.0020569785163419246,1
295,2,0.0006975772017139499,0.0022568308866750516,1
297,2,0.0006991251550539575,0.0022973266514262694,1
301,2,0.000643945611592543,0.0021423872605385434,1
303,2,0.0006399013028286472,0.002141559564256966,1
302,2,0.0006299010965208344,0.0020643069051105366,1
305,3,0.002385466997740699,0.029836887736589983,1
305,3,0.0023914782727350956,0.029839148994302376,1
305,2,0.0006725006416195728,0.0022089806454393917,1
306,2,0.00066884047065685,0.0022077165516674237,1
303,2,0.0006352619762861296,0.002111527296800221,1
298,2,0.0006484945348445201,0.002143744150826593,1
295,2,0.0006971343088958223,0.0022599484029053344,1
298,2,0.0006949597557119075,0.002283464177051961,1
303,2,0.000634503443248988,0.002103602203211644,1
306,2,0.0006225358426960465,0.0020481172034730447,1
307,2,0.0006774877492302016,0.002264467674525182,1
305,3,0.002429654950001201,0.030525227764862203,1
301,3,0.002415306940427254,0.030720648642936835,1
302,2,0.0006794171617520566,0.002249557374642038,1
304,2,0.0006640216237620303,0.0021495687310713373,1
304,2,0.0006312727928161621,0.002095606074167635,1
304,2,0.0006361517466996846,0.0021228073734105932,1
306,2,0.0006834595811133291,0.0023056182079921454,1
306,2,0.0006740280226165173,0.002248523368984903,1
305,2,0.0006222420051449635,0.002042849561740856,1
303,2,0.0006459687802657829,0.002194234302578253,1
301,3,0.002417049534693113,0.029964384666058847,1
7,1,0.013225589479718889,0.0055068759982551075,2
6,1,0.015485207239786783,0.001011510677370053,2
8,2,0.013381391763687134,0.005076193022983417,2
8,2,0.013183176517486572,0.004992014252457749,2
6,1,0.015054265658060709,0.0002412317493300558,2
6,1,0.015429814656575521,0.0003602856231019732,2
7,1,0.01553957802908761,0.0003556027913926102,2
7,1,0.015312910079956055,0.0004432001401059254,2
6,1,0.01509098211924235,0.0003632769636750843,2
7,1,0.015120846884591239,0.0001469003901887877,2
7,1,0.015492643628801619,0.0006246031338418327,2
6,1,0.015547871589660645,0.0009638651976008243,2
6,1,0.015102863311767578,0.0008994186821164135,2
7,2,0.08951950073242188,0.1814264471766118,2
8,2,0.08016276359558105,0.1715119083816463,2
7,1,0.015099695750645228,0.0017891578667024572,2
6,1,0.01555335521697998,0.0008340288765142911,2
7,1,0.015357051576886858,0.0013355574371019864,2
7,1,0.015040670122419084,0.0011807059200901711,2
6,1,0.01510167121887207,0.0004228829425716967,2
10,5,0.009310674667358399,0.007680156723455451,2
15,10,0.006315994262695313,0.007787534218813781,2
17,11,0.006435492459465475,0.00780207472065196,2
18,12,0.0350518094168769,0.11865660532720147,2
16,11,0.03851044178009033,0.12539204086953884,2
15,10,0.0061828931172688804,0.0075799948349206305,2
17,11,0.006282736273372874,0.007529164863622751,2
16,10,0.006653338670730591,0.007563793348125558,2
15,10,0.006067530314127604,0.007436555460615677,2
17,11,0.00628199296839097,0.007529388062116082,2
16,10,0.006805777549743652,0.007779301694127754,2
15,10,0.006028970082600911,0.007523389566074646,2
17,11,0.006032845553229837,0.007294454015317934,2
16,10,0.006605610251426697,0.00751013070441908,2
16,11,0.12529894709587097,0.2482292152970234,2
17,12,0.13121461868286133,0.2419753440320489,2
16,10,0.06952889263629913,0.1910955713666913,2
16,10,0.05547802150249481,0.18732103583310483,2
16,11,0.005758419632911682,0.007480530656617462,2
15,10,0.006133031845092773,0.007535965452952719,2
16,10,0.006855383515357971,0.007843377180872867,2
16,10,0.006716296076774597,0.007690860561436342,2
15,10,0.005948591232299805,0.007320194520928421,2
17,11,0.04928475267746869,0.17079758231139672,2
16,10,0.052345529198646545,0.17559955875479655,2
16,11,0.08961808681488037,0.22506517034953336,2
17,12,0.0845046183642219,0.2193112449057132,2
16,10,0.006640300154685974,0.007570470104466275,2
16,10,0.0066429078578948975,0.0075643936455162784,2
16,11,0.005843907594680786,0.007592078422687127,2
16,10,0.006542578339576721,0.007467182365456855,2
16,10,0.006504654884338379,0.007380293340111531,2
16,11,0.08704037964344025,0.31361133377185385,2
15,10,0.09286613464355468,0.32305808129372493,2
16,10,0.006632506847381592,0.007521767286763792,2
18,12,0.03544264369540744,0.12066951108724565,2
16,11,0.038873448967933655,0.12754430776328507,2
16,10,0.006556689739227295,0.007454165223163257,2
17,11,0.006267940296846277,0.0075011794208918,2
15,10,0.006126753489176432,0.007505863758789952,2
15,10,0.006160370508829753,0.007562198520889801,2
17,11,0.11054061440860524,0.32045623562889347,2
16,10,0.2530277967453003,0.46147689065029823,2
15,10,0.1510112444559733,0.37751149079946433,2
17,11,0.006398818072150736,0.0077104002607363544,2
16,10,0.006548643112182617,0.007542738134790759,2
16,11,0.12498466670513153,0.34726105552340014,2
16,11,0.12509620189666748,0.3472269953054698,2
16,10,0.0066988468170166016,0.007735016181142871,2
17,11,0.006122729357551126,0.00736699911125826,2
15,10,0.15016291936238607,0.537685679991808,2
16,10,0.1418154388666153,0.5216140745702559,2
17,11,0.006302595138549805,0.007538527795744778,2
15,10,0.006082423528035482,0.007455652980619523,2
15,10,0.2642419179280599,0.6590170231852132,2
17,11,0.2340237673591165,0.6245509676514343,2
16,10,0.006546109914779663,0.007453209093342123,2
16,11,0.15607470273971558,0.46105975308779773,2
17,11,0.22253594678990982,0.5180669599184451,2
16,10,0.09275470674037933,0.3050601438681094,2
16,11,0.40462881326675415,0.7576541014844322,2
16,10,0.39883966743946075,0.760247320082348,2
16,10,0.006539925932884216,0.007439470864430211,2
16,11,0.41880469024181366,0.8835980873951795,2
15,10,0.5452545960744222,0.931583895960296,2
16,10,0.09899066388607025,0.35565090728784965,2
16,10,0.006607621908187866,0.0075753351901187635,2
16,11,0.038974031805992126,0.12711663141986274,2
17,11,0.04048524183385512,0.12346303013187354,2
15,10,0.10372495651245117,0.34739141079928354,2
16,10,0.23034101724624634,0.6047250674423971,2
17,11,0.1858539581298828,0.5161867572848002,2
16,10,0.2729641795158386,0.8168997006093509,2
16,10,0.5324578583240509,1.1134159552546343,2
16,11,0.47205740213394165,0.9760072558866858,2
15,10,0.38370038668314616,0.9710745099036083,2
16,10,0.34859447181224823,0.9187994717968356,2
17,11,0.1381050278158749,0.525577406831846,2
16,11,0.15660931169986725,0.4617779483539952,2
16,11,0.2966079115867615,0.6807885676405381,2
17,11,0.17018991358139934,0.5329361715563884,2
16,10,0.040760189294815063,0.13114802108598517,2
15,10,0.006004158655802409,0.007440518810414363,2
17,11,0.030806709738338694,0.09727204054646804,2
16,10,0.2693939805030823,0.9137279744213564,2
15,10,0.2748857339223226,0.9406127514813921,2
16,10,0.02196022868156433,0.05843460880286729,2
16,10,0.006563097238540649,0.007442879516223377,2
15,10,0.005992333094278972,0.007339495547794189,2
17,11,0.4593748064602123,1.1659838447687303,2
18,12,0.6372179057863023,1.2461077279869646,2
15,10,0.2748109817504883,0.7102303468990664,2
16,10,0.06636190414428711,0.16038203956019798,2
17,11,0.2035494832431569,0.6558959471722017,2
15,10,0.19066980679829915,0.6894392142927087,2
16,10,0.18502196669578552,0.6893933467678308,2
17,11,0.2070161314571605,0.6745903428301544,2
16,11,0.08495825529098511,0.20964276720891625,2
16,10,0.08160276710987091,0.20001133594375387,2
16,10,0.037449538707733154,0.11720635255356544,2
17,12,0.03752026838414809,0.12637288622009343,2
18,12,0.30765042040083146,1.1181478233852147,2
16,10,0.32796570658683777,1.1794490543219351,2
15,10,0.037810230255126955,0.07884892096615138,2
16,11,0.01965366303920746,0.052605694581543766,2
16,11,0.005862683057785034,0.0075894822091689945,2
16,10,0.006700977683067322,0.007721038612216097,2
16,10,0.006619840860366821,0.007692358380490192,2
16,11,0.31981074810028076,0.7937829115610598,2
16,10,0.3207256495952606,0.7934213606536671,2
17,11,0.04794816409840303,0.12859806272193253,2
17,12,0.2835710749906652,0.9437831521067478,2
16,11,0.5764739811420441,1.5203350408755316,2
16,10,0.5513660162687302,1.3256200359473336,2
16,10,0.23195573687553406,0.6129056651074186,2
16,11,0.14884346723556519,0.5517203116002298,2
17,11,0.3055299169876996,0.8221135988191417,2
16,10,0.18151886761188507,0.6766716819973262,2
15,10,0.006185690561930339,0.007586006685749764,2
16,11,0.027529120445251465,0.08306819132203536,2
16,10,0.028489381074905396,0.08283259140862866,2
17,11,0.3150171953089097,1.106446255885446,2
17,12,0.7364229174221263,1.3743140831218863,2
16,11,1.139510303735733,1.7638892917386269,2
16,10,0.6916080415248871,1.65971053146297,2
16,10,0.31584586203098297,1.069235472117912,2
16,11,0.3803594708442688,1.0801487464873978,2
16,11,0.3182505667209625,0.7336691690159607,2
16,10,0.25364919006824493,0.7119282149516646,2
16,10,0.24617378413677216,0.9267062208447923,2
16,11,0.24549534916877747,0.9268827989920299,2
16,11,0.7627028226852417,1.7137826132593035,2
17,11,0.8237956271452063,1.656205630927374,2
17,11,0.42173032199635224,1.2520670779118646,2
16,11,0.38084597885608673,1.275160815740274,2
17,11,0.04898761300479665,0.17012566314467836,2
16,10,0.382277712225914,1.0260210328184751,2
15,10,1.5482657909393311,2.012527621454755,2
17,11,1.3018030278822954,2.068726028149964,2
16,10,0.7507601529359818,1.593178614268164,2
15,10,0.6243022441864013,1.288608980330351,2
17,11,0.393106362398933,1.1136427400768099,2
18,12,0.853983998298645,1.68869887689551,2
16,11,1.1134941577911377,1.7493797369713744,2
16,10,0.599783331155777,1.2392154473812695,2
17,11,0.24472799020655014,0.6936497303086117,2
16,11,0.30849801003932953,0.6421206745423735,2
16,10,0.7981103956699371,1.5834851867919344,2
16,10,1.2552613466978073,2.171785602618605,2
16,11,0.6824713349342346,1.7547338724248946,2
16,11,0.22273515164852142,0.5762901104567894,2
16,10,1.145223706960678,2.421777754648956,2
16,10,1.0778644382953644,2.447888274605727,2
17,12,0.35364075268016143,0.8672368639219707,2
17,12,0.8482837396509507,1.8117798846028925,2
16,10,0.7960700988769531,1.778170950198623,2
16,10,0.4353038966655731,0.9790925414661181,2
16,11,0.5102768242359161,1.16170666782004,2
16,10,0.3023037016391754,0.764148428296267,2
16,10,0.6040031462907791,1.8978233198145058,2
16,11,1.2749113142490387,2.6806860096615006,2
17,11,1.1117447264054243,2.4062836813280994,2
16,10,1.2513944953680038,2.2817456198910757,2
15,10,0.9581264177958171,1.9102092879785577,2
18,12,0.2600254350238376,0.7691412250258861,2
18,12,0.22007123629252115,0.7629511676627413,2
15,10,0.501067320505778,1.850586053077555,2
15,10,1.3431452751159667,2.6979807229963826,2
17,11,0.7926492831286263,2.0433315462615864,2
16,10,1.278372123837471,2.551075660236246,2
15,10,1.313321018218994,2.631302679354996,2
17,11,0.006322468028349035,0.007591536078415293,2
17,11,0.0429686939015108,0.14544000493767434,2
15,10,0.10820236206054687,0.2635928288783652,2
17,11,0.6177347407621496,1.4351524318900735,2
18,12,0.9453049898147583,1.9311768344745843,2
16,11,0.46964360773563385,1.5615078714017177,2
15,10,0.23067533175150554,0.8387791721977217,2
16,10,0.2681819200515747,0.8240119617488971,2
17,11,0.6565020925858441,1.6433892744364242,2
16,11,2.2190306782722473,3.2601832140684692,2
15,10,2.68784392674764,3.3683522352674475,2
16,10,1.6056301593780518,2.2921252608817206,2
17,11,0.9811189034405876,1.9275074590845502,2
16,10,0.5800544321537018,1.507229114472649,2
16,11,0.23595638573169708,0.5379990260463943,2
17,11,0.17395598748150995,0.5492851999209861,2
17,11,0.3915816896102008,1.10339820250957,2
15,10,0.8128206888834636,1.7823742882608826,2
16,10,1.1692713499069214,2.044824281843692,2
16,10,1.0292566120624542,1.9659554927419882,2
15,10,0.822128168741862,2.0534409111765823,2
16,10,0.4201014041900635,1.599545956613457,2
16,10,0.6237822026014328,1.7253916098214785,2
16,11,0.8676698505878448,1.8900175097035388,2
16,11,0.5210935920476913,1.3633228346511401,2
17,11,0.8822709953083712,1.7229746582131982,2
17,11,1.6338448524475098,2.937518978464283,2
16,11,1.424957424402237,3.021067775477678,2
16,11,0.4634108543395996,1.3903680123085507,2
16,10,0.6690341681241989,2.159109865321867,2
16,10,0.8809744417667389,2.4042905897715543,2
16,11,1.3295946419239044,2.4402193777072063,2
16,11,1.5204294174909592,2.818581769296936,2
16,10,0.8442085087299347,2.134563288807038,2
16,10,1.036886990070343,2.1165742772911633,2
16,11,1.5789808183908463,3.03392315082103,2
17,12,1.0838376634261186,2.558199681775448,2
17,11,0.7352659982793471,1.9906773344529762,2
16,10,1.2365140616893768,2.6921542240795477,2
16,11,1.0018148869276047,2.251552901899961,2
17,11,0.3334401214824003,1.0249595325096428,2
16,10,0.08897365629673004,0.31754559844628255,2
15,10,1.4221572717030844,2.6086198500598297,2
17,11,1.369450667325188,2.454723916152753,2
16,10,1.0349826365709305,2.246384974298744,2
15,10,2.6706862767537434,3.629372762644364,2
17,12,2.0802935431985294,3.4799858336285587,2
18,12,0.8105601337220933,2.1174097950118558,2
16,10,1.0069067031145096,2.233783429308592,2
15,10,0.7625736872355143,2.0920677156189047,2
17,11,0.46250341920291677,1.824035310819399,2
17,11,0.9289465511546415,2.2437476060506043,2
15,10,0.9994147618611654,1.942213765781352,2
15,10,1.22287704149882,2.345130583763134,2
17,11,1.5489410232095158,2.7379266941469504,2
16,10,1.1880826503038406,2.3438861837606395,2
15,10,1.5235358556111653,2.687377016911933,2
18,12,1.1721949577331543,2.4240285096619454,2
18,12,0.5107606516944038,1.5966598839939297,2
15,10,0.7214476426442464,1.9049990588119134,2
15,10,0.699468469619751,1.8346973077061852,2
17,11,0.6384942671831917,1.7771545145414924,2
17,11,0.8465341119205251,2.250932091312999,2
15,10,1.4038852373758952,2.9363903909730555,2
16,10,0.9410032033920288,2.244373143618585,2
17,11,0.6689550455878762,1.8886887654068787,2
16,11,0.6366079598665237,1.7802334448428279,2
15,10,1.5519259770711262,3.4575245162187356,2
17,11,2.3301306191612694,3.7303240060258225,2
18,12,1.9312122265497844,3.1522655594458753,2
16,11,1.7155645936727524,3.072258491394082,2
15,10,0.9967626571655274,2.0548870922495297,2
16,10,0.7451019883155823,1.2600682532189973,2
17,11,1.8695263021132524,2.8241249149105743,2
15,10,1.7503118832906088,2.9803692942513305,2
16,10,1.103740468621254,2.1694870656206393,2
17,11,1.052011854508344,2.0467072351124624,2
16,10,0.3160371631383896,0.652482236456154,2
16,11,0.21326246857643127,0.45839006735634946,2
17,11,1.2198229256798239,2.3561017966463367,2
17,11,1.8376758519340963,3.5583829014346593,2
16,11,2.1487992107868195,4.063463439935753,2
15,9,1.9035034338633219,3.2512627425720364,2
16,9,2.6063696295022964,4.023586333628059,2
17,11,2.320036200916066,3.949475493331225,2
16,10,0.7037010043859482,1.8902937903245172,2
16,10,1.7332439571619034,2.9903132616187897,2
16,11,3.055844321846962,3.8176788390732352,2
16,11,2.747097209095955,3.9509503966122566,2
17,11,1.9558097895453959,3.5090113135843697,2
17,11,1.0575644549201517,2.6863541394418946,2
16,11,0.28891903162002563,0.9440374744899406,2
16,10,0.3553268313407898,0.9999051534625386,2
16,10,0.5125040113925934,1.4645335756663798,2
16,11,0.6397150605916977,1.6407416958451646,2
16,11,0.9051042795181274,2.134041025939857,2
16,10,1.218039259314537,2.788583589076955,2
16,10,1.5976542383432388,3.4824135715379536,2
16,11,2.943335145711899,4.661002194924609,2
16,11,2.8652341067790985,4.490106152950978,2
17,11,2.459696713615866,4.5691068322636905,2
17,11,3.769597418168012,5.510253928977825,2
16,11,2.6053986251354218,4.5201902702657355,2
16,10,0.3936694264411926,0.8692741970807168,2
16,10,0.541573628783226,1.5694483168323803,2
16,11,1.1825795620679855,3.3111908832132206,2
16,11,0.9095455706119537,3.0553592679885435,2
16,10,0.6995143741369247,2.2501589439944167,2
16,10,2.1479917764663696,4.002889512965415,2
16,11,2.443699449300766,3.9183337969920444,2
18,12,1.589791840977139,3.5285751344979635,2
17,11,2.0581689582151523,4.082638229341589,2
15,10,2.7240023612976074,4.322657652092387,2
17,11,2.8903748007381664,4.90149943594627,2
17,11,2.0071771846098057,4.212138575294156,2
15,10,0.651618496576945,1.6547663389976737,2
15,10,1.30179812113444,2.694285660375517,2
17,11,1.5010749732746798,2.965184155319374,2
16,10,1.3511207699775696,2.70603732880722,2
15,10,2.330203485488892,3.847146176966375,2
17,11,1.9063974829281078,3.7778037104123388,2
17,11,1.1107423305511475,2.5386153958310147,2
16,11,1.562110811471939,3.358994960376832,2
16,11,1.5439892411231995,3.6290112905691037,2
16,10,0.8208222091197968,2.2206976996038765,2
16,10,0.8898232728242874,2.213821347865275,2
17,11,1.1811872650595272,2.3601515034837393,2
16,10,1.3670565336942673,1.9015381566491687,2
15,10,2.028695519765218,3.835903606105714,2
16,9,2.189016506075859,4.406971306631529,2
16,10,1.941986009478569,3.154474605123032,2
16,11,2.342113360762596,3.9738445639589854,2
17,11,1.5815819852492388,3.784160900464635,2
17,11,1.968039737028234,4.433440787994807,2
16,11,3.6572509109973907,5.50056883292979,2
15,10,1.883417542775472,4.081749083786942,2
16,10,0.7625531405210495,1.5539797532093536,2
17,11,2.0097547699423397,3.3364494126028115,2
15,10,2.5171844005584716,4.8345410639914945,2
16,10,0.9880032986402512,3.7085305101094903,2
16,10,0.006661832332611084,0.007575640743501541,2
15,10,3.2805773576100665,5.55744702456166,2
17,12,4.382281794267542,6.003330186159357,2
17,11,1.8359907935647404,4.062161364498106,2
16,10,1.2548808008432388,3.3752409099141443,2
16,11,1.0103121399879456,3.273304568059955,2
16,10,0.17214961349964142,0.48317983717463164,2
16,10,1.7326556742191315,3.627790452391899,2
16,11,1.7438198924064636,3.625202527712808,2
16,10,0.9561670422554016,2.348243379606209,2
16,10,2.3155526518821716,4.2163861243693495,2
16,11,3.2206459045410156,5.237002474986638,2
15,10,3.093505303064982,4.650894337579657,2
17,11,3.494682690676521,4.571620198970026,2
18,12,3.186974869834052,4.897140690333796,2
15,10,1.1819258371988932,3.3332398581929867,2
15,10,2.3775139967600505,4.479492481700384,2
17,11,2.755649510551901,4.474544642019133,2
16,10,2.1318840980529785,3.177820606400658,2
15,10,2.787095785140991,3.528560058803523,2
17,11,1.905748395358815,3.619224320649802,2
16,10,1.886988803744316,3.919118670299294,2
15,10,2.304776334762573,3.845487761627339,2
15,10,2.3116325696309405,4.332250802895095,2
17,11,1.875676659976735,4.181754946846122,2
18,12,1.258191188176473,3.0063977919193317,2
15,10,2.584746805826823,5.106831747184617,2
16,10,2.332234710454941,5.011335188817698,2
17,11,2.278600300059599,3.6807571933984655,2
15,10,2.3507299582163492,3.567541032173407,2
15,10,1.58101380666097,3.6359055477818707,2
17,11,2.659497022628784,4.836750589448506,2
16,10,2.2958626747131348,4.530985050156436,2
15,10,2.5258958021799724,4.916787973787822,2
17,12,2.909450250513413,4.5992086543400434,2
17,11,3.2044342545902027,4.276757973891984,2
16,10,4.675623908638954,5.247769207677054,2
16,11,2.756234109401703,4.607153236209457,2
16,10,0.5136115401983261,1.5775917738775347,2
16,10,1.818993255496025,4.009079736651407,2
16,11,3.037384554743767,4.831815060974281,2
15,10,2.831512705485026,4.240369175087085,2
16,10,2.70941261947155,4.596650346277189,2
17,11,2.3093337171217976,4.097729253261996,2
15,10,1.1391530990600587,1.9222814954969871,2
17,11,1.2632827758789062,2.255566125306612,2
18,12,2.6506762239668102,4.993030268731774,2
15,10,2.363101609547933,5.256851436787408,2
15,10,2.4917110602060952,4.978146707818424,2
16,10,3.1807956993579865,5.271663930240953,2
16,10,2.5488836020231247,3.9010757358214057,2
16,11,2.119086503982544,3.8531430180083133,2
16,10,0.9641860872507095,2.811708580676883,2
16,10,1.3566466569900513,3.179681122154154,2
16,11,2.895044654607773,5.390921379412754,2
17,11,2.693853686837589,5.468924618148516,2
17,11,2.7735903824076935,5.167961718612888,2
16,11,2.4285351634025574,4.600556448850546,2
15,9,0.6151588439941407,1.809847598586999,2
16,10,0.6973101943731308,2.534132730073278,2
17,11,2.4875291235306682,5.494738036943412,2
15,10,2.8641666730244952,5.54787724682907,2
15,10,1.3741539160410563,3.002952965565163,2
16,10,1.1273394227027893,2.599340398154707,2
16,10,1.4665448069572449,3.7474595781401625,2
16,11,2.3786575496196747,5.317244868486936,2
16,11,4.367220014333725,6.011156367417247,2
17,11,3.5434392480289234,5.011678482405709,2
17,11,3.2208445773405185,5.927374282788514,2
15,10,3.930569283167521,6.440193414959844,2
16,10,2.443103641271591,4.226667593179139,2
17,11,1.9677853303797104,3.658860101131287,2
15,10,2.6181273142496746,4.926183685403762,2
16,10,2.5433376282453537,4.909406461308599,2
17,11,1.4561071816612692,2.96297610160247,2
15,10,1.7340181986490886,3.670339706632949,2
15,10,1.8632412910461427,3.583412401177504,2
17,11,2.748839771046358,5.131276335257229,2
17,11,3.4034708668203915,5.662289133879576,2
15,10,2.7301326115926106,4.339108225973632,2
16,10,3.456771895289421,5.31684083748399,2
17,11,3.4735268845277676,5.515948376002922,2
16,11,1.9924326539039612,3.687543041997348,2
15,10,2.491132132212321,4.263096668265892,2
16,10,3.710687056183815,5.330553032967922,2
17,11,3.421364237280453,4.494127310657051,2
16,11,2.894637882709503,3.259031572917581,2
16,11,3.4912179112434387,5.676177341307099,2
17,11,3.7691440021290497,6.676440635188325,2
17,11,2.6063379960901596,4.845343262050634,2
15,10,1.7047096888224285,3.0423581250967726,2
15,10,1.5473675727844238,2.872488128270735,2
17,11,2.0204593714545753,3.179897998009364,2
17,11,2.8225790051852955,4.252805916969723,2
15,10,3.071108325322469,4.482921297934649,2
16,10,2.553333058953285,4.063996460431831,2
17,11,2.0504309990826775,3.8575582073273535,2
16,11,2.167403355240822,3.608645283722538,2
17,11,2.7439723155077766,4.6343302410248235,2
17,11,3.789481345344992,5.869525207325647,2
16,11,3.979031428694725,6.14361243288882,2
15,10,3.6034214655558268,6.2039813383964875,2
16,10,2.6082070618867874,4.919926868703994,2
17,11,1.1803301222184126,2.183516166472895,2
16,11,1.1332669705152512,2.773948029228678,2
15,10,2.718848784764608,4.765433708248427,2
16,10,1.8928268551826477,4.107013689268379,2
17,11,3.11473786129671,6.84031568732266,2
16,11,6.249298050999641,8.339801560458136,2
16,11,3.610985040664673,6.4000911355214125,2
17,11,2.215034751331105,4.759811350742834,2
17,11,2.4668230449452118,5.098149290737542,2
16,11,1.7747738510370255,4.401836758851026,2
16,10,2.4445396661758423,4.4909295110871295,2
16,10,3.383363038301468,3.990176623507123,2
16,11,2.753548428416252,3.635888733832934,2
17,11,1.918936294667861,3.218708961142465,2
16,10,1.718631461262703,2.793658453817998,2
15,10,0.6573426405588786,1.6876997805002762,2
17,12,1.8813518496120678,4.5765839067588345,2
17,11,3.410878994885613,6.3022811677449555,2
16,10,3.0364693850278854,6.047114281033419,2
16,11,3.524378553032875,5.607526207287817,2
17,11,3.6379838270299576,5.897021453664304,2
16,10,1.8897157609462738,4.595197968700849,2
15,10,1.8635846932729085,4.686255620041375,2
16,11,3.4095062762498856,5.974529344685551,2
17,11,2.998565631754258,5.265559492312719,2
16,10,2.413631871342659,5.061304934001337,2
15,10,4.535824378331502,6.589989081461773,2
17,12,5.388772866305183,6.957609872707265,2
17,11,3.3761323620291317,5.909818140051831,2
16,10,2.9647408574819565,5.167344113381817,2
16,11,3.171029806137085,5.44131488427108,2
17,11,4.282807630651138,6.6433909300879,2
16,10,4.22900877892971,6.398925942150483,2
15,10,2.3928019523620607,3.5042258804984887,2
16,11,4.72913758456707,7.310607935197041,2
17,11,3.760705863728243,7.065478444757493,2
16,10,2.442064553499222,4.633568407856741,2
16,11,3.255172774195671,5.382513215059439,2
18,12,2.705666700998942,4.7489291057784415,2
17,11,1.733186862047981,3.9770614825422266,2
15,10,1.5701594352722168,3.0668147813604123,2
15,10,4.161830441157023,5.418024410469737,2
17,11,3.476580633836634,5.3074373357310325,2
16,10,2.9731673896312714,5.669275442336582,2
15,10,5.095223395029704,7.368448265678856,2
16,11,4.941239923238754,6.527820930198883,2
17,11,5.835243912304149,6.777322684972637,2
16,10,4.711936935782433,6.504766932105101,2
16,11,1.828691303730011,2.828412322315082,2
17,12,3.290585994720459,4.759174860962011,2
17,11,3.462609753889196,5.758421799175923,2
16,10,2.311790943145752,4.643745761394356,2
15,10,1.997945753733317,2.8910303862020013,2
17,11,2.047826009638169,3.1404581972516237,2
17,11,2.2739308441386505,4.237958169803701,2
15,10,1.6098609606424967,3.8650708173413046,2
16,10,0.7818522751331329,1.662119469406578,2
17,11,3.173156079124002,5.805651508366187,2
15,10,6.090252415339152,7.9323588077736416,2
16,11,6.200294405221939,7.765113976170145,2
18,12,3.90943361653222,6.343568143527739,2
17,11,1.30127794602338,3.406325543920145,2
15,10,3.776720317204793,6.970691717287793,2
16,10,5.251535922288895,7.46923302690854,2
17,11,2.691884391448077,4.582604960488254,2
16,11,5.45441646873951,7.851967981514677,2
16,10,7.889336407184601,9.498976985065845,2
16,10,4.083276450634003,7.377235423161343,2
16,11,3.141267627477646,5.715134927620148,2
